2 1 1 5 1 2 4 13 4 12 Nothing_in_hand
1 5 2 8 2 7 3 10 4 9 Nothing_in_hand
2 7 2 2 3 2 1 4 1 7 Two_pairs
4 5 1 9 3 5 4 9 2 9 Full_house
2 7 4 5 4 12 1 4 1 12 One_pair
4 2 3 4 4 1 1 2 3 9 One_pair
2 6 1 6 4 12 1 12 4 3 Two_pairs
2 4 3 5 1 1 4 10 1 13 Nothing_in_hand
2 12 4 9 3 9 1 13 1 5 One_pair
2 10 2 8 4 5 1 6 1 9 Nothing_in_hand
1 7 2 2 1 3 2 12 2 6 Nothing_in_hand
4 8 1 2 1 1 2 12 1 9 Nothing_in_hand
4 8 4 7 1 1 1 11 4 2 Nothing_in_hand
2 11 4 3 2 9 3 8 4 4 Nothing_in_hand
3 10 4 11 1 6 1 11 3 7 One_pair
2 6 4 4 1 5 3 8 2 2 Nothing_in_hand
3 6 1 6 4 5 3 5 1 10 Two_pairs
3 13 3 3 1 10 1 1 1 9 Nothing_in_hand
2 1 3 7 1 2 3 9 1 3 Nothing_in_hand
1 9 1 3 1 13 1 1 2 13 One_pair
1 7 1 4 1 8 3 2 4 7 One_pair
1 10 2 11 2 12 1 9 4 3 Nothing_in_hand
4 11 1 5 1 13 1 3 2 13 One_pair
2 10 1 9 4 3 4 1 4 13 Nothing_in_hand
1 10 2 6 4 12 2 10 4 10 Three_of_a_kind
3 6 3 10 3 1 2 13 2 1 One_pair
2 3 1 8 4 8 2 5 4 6 One_pair
1 3 3 4 3 8 4 10 1 8 One_pair
3 12 1 6 3 13 2 4 1 4 One_pair
1 1 1 13 2 6 2 10 3 4 Nothing_in_hand
2 2 3 3 1 9 1 2 2 7 One_pair
2 12 1 11 2 6 3 1 4 8 Nothing_in_hand
3 3 4 9 1 13 4 13 4 7 One_pair
4 12 4 11 4 5 3 2 3 10 Nothing_in_hand
4 3 3 6 1 2 3 4 3 10 Nothing_in_hand
1 11 3 11 2 8 1 8 3 5 Two_pairs
2 7 4 7 3 11 1 10 1 5 One_pair
1 7 1 1 2 4 2 11 2 8 Nothing_in_hand
1 13 1 2 1 1 3 11 2 2 One_pair
1 3 1 8 2 9 3 10 2 12 Nothing_in_hand
3 12 1 5 3 1 4 3 3 11 Nothing_in_hand
3 9 3 13 1 4 2 3 1 2 Nothing_in_hand
4 12 1 4 3 3 3 6 4 13 Nothing_in_hand
3 1 3 5 4 10 1 13 1 7 Nothing_in_hand
1 10 1 2 1 6 4 10 2 7 One_pair
3 9 2 11 1 3 3 5 4 2 Nothing_in_hand
2 13 2 6 3 2 3 12 2 1 Nothing_in_hand
1 11 2 10 3 10 1 8 2 13 One_pair
3 1 1 7 2 2 2 9 2 13 Nothing_in_hand
2 7 2 2 1 8 4 4 1 9 Nothing_in_hand
2 1 4 5 1 9 3 7 2 8 Nothing_in_hand
3 10 2 10 2 1 4 7 2 11 One_pair
2 3 2 1 2 5 2 10 4 5 One_pair
4 13 1 8 1 1 4 3 4 5 Nothing_in_hand
2 11 1 4 3 5 2 7 2 6 Nothing_in_hand
4 3 3 9 4 2 1 4 4 13 Nothing_in_hand
3 1 4 9 4 7 4 8 1 3 Nothing_in_hand
2 5 4 4 3 3 4 3 2 3 Three_of_a_kind
1 8 2 2 2 6 4 10 1 11 Nothing_in_hand
2 12 1 8 4 2 4 9 1 5 Nothing_in_hand
3 3 2 4 2 9 3 13 1 9 One_pair
4 1 2 9 1 8 3 13 2 6 Nothing_in_hand
1 6 1 2 4 10 3 11 4 5 Nothing_in_hand
3 4 3 2 2 2 2 3 4 11 One_pair
2 10 1 6 4 6 1 13 4 3 One_pair
3 11 3 3 3 9 2 13 1 13 One_pair
1 8 4 11 2 10 1 11 1 9 One_pair
2 10 3 8 4 2 2 1 1 1 One_pair
2 4 3 1 2 8 2 9 4 5 Nothing_in_hand
2 13 3 7 3 6 2 7 2 12 One_pair
1 4 2 10 4 6 1 13 2 2 Nothing_in_hand
3 12 4 4 2 11 1 3 1 13 Nothing_in_hand
2 11 1 5 1 12 4 1 1 9 Nothing_in_hand
2 7 1 2 2 5 3 12 1 13 Nothing_in_hand
3 10 3 4 1 1 3 1 2 2 One_pair
2 10 3 1 3 5 2 11 3 3 Nothing_in_hand
2 9 4 5 3 8 3 13 1 6 Nothing_in_hand
4 3 2 10 4 1 3 2 4 12 Nothing_in_hand
3 8 3 3 1 2 2 3 1 13 One_pair
2 2 3 5 4 2 3 10 3 12 One_pair
4 1 2 10 1 3 3 11 3 2 Nothing_in_hand
3 6 2 4 3 7 4 4 3 11 One_pair
2 7 3 1 2 6 1 8 4 4 Nothing_in_hand
4 2 4 5 1 13 1 12 1 3 Nothing_in_hand
1 10 4 7 3 4 1 9 4 5 Nothing_in_hand
2 4 1 10 1 4 3 1 1 8 One_pair
1 3 1 6 3 7 1 2 3 9 Nothing_in_hand
4 8 3 2 4 10 2 9 3 3 Nothing_in_hand
1 6 1 1 1 13 2 6 1 8 One_pair
1 10 3 7 3 3 1 7 2 11 One_pair
2 4 4 8 4 12 4 1 2 5 Nothing_in_hand
4 3 1 3 1 1 3 13 1 12 One_pair
3 12 1 9 2 6 1 2 3 11 Nothing_in_hand
1 6 2 13 2 6 4 5 3 1 One_pair
3 13 1 1 2 4 1 5 3 4 One_pair
2 9 3 3 3 4 2 10 2 2 Nothing_in_hand
3 8 3 11 1 4 2 5 1 8 One_pair
1 10 3 13 2 4 2 3 3 7 Nothing_in_hand
2 9 2 13 1 11 2 11 1 3 One_pair
2 4 4 9 1 7 2 9 4 6 One_pair
1 7 2 1 3 11 4 12 4 4 Nothing_in_hand
4 4 4 1 4 10 2 13 3 13 One_pair
4 8 2 4 3 6 3 8 3 12 One_pair
4 13 4 11 2 9 4 4 3 8 Nothing_in_hand
4 2 4 3 2 9 2 5 4 7 Nothing_in_hand
2 10 4 10 4 8 3 10 4 13 Three_of_a_kind
4 11 4 9 2 1 1 1 1 2 One_pair
3 1 3 8 3 7 1 2 3 6 Nothing_in_hand
1 1 2 5 4 9 1 11 3 11 One_pair
2 9 1 11 1 12 4 4 4 7 Nothing_in_hand
1 3 1 8 2 1 3 8 4 7 One_pair
4 10 3 6 3 3 1 3 4 7 One_pair
1 5 4 12 3 1 3 11 1 4 Nothing_in_hand
3 4 3 10 4 8 1 12 2 2 Nothing_in_hand
2 3 4 10 4 11 3 2 3 9 Nothing_in_hand
3 2 1 10 2 13 2 5 4 10 One_pair
4 12 3 8 4 10 4 11 4 6 Nothing_in_hand
3 4 3 2 4 10 2 10 1 7 One_pair
4 1 2 12 3 4 4 4 1 13 One_pair
4 12 2 8 3 4 4 13 2 12 One_pair
3 7 4 10 1 13 4 11 2 7 One_pair
3 11 3 8 1 9 4 6 4 2 Nothing_in_hand
3 7 4 2 4 7 4 10 2 11 One_pair
3 10 3 5 2 13 1 5 4 5 Three_of_a_kind
2 9 2 5 3 9 1 5 1 10 Two_pairs
3 4 1 6 1 10 1 9 3 5 Nothing_in_hand
2 13 4 9 2 7 1 9 2 9 Three_of_a_kind
2 8 2 3 4 11 3 6 1 5 Nothing_in_hand
4 13 3 4 2 8 1 2 4 7 Nothing_in_hand
3 10 4 7 4 9 3 5 3 12 Nothing_in_hand
4 7 3 6 2 13 2 3 3 7 One_pair
2 3 3 2 4 2 4 3 2 8 Two_pairs
1 13 1 1 1 4 4 6 3 6 One_pair
1 1 1 5 3 10 4 3 2 7 Nothing_in_hand
3 5 2 9 2 13 3 8 4 3 Nothing_in_hand
3 8 2 13 4 7 3 3 2 10 Nothing_in_hand
4 5 4 11 1 6 1 4 4 3 Nothing_in_hand
1 5 4 7 4 2 3 9 2 5 One_pair
4 1 2 11 3 8 2 3 4 2 Nothing_in_hand
1 10 4 6 4 2 2 3 4 5 Nothing_in_hand
4 8 4 9 4 7 2 11 3 8 One_pair
1 1 3 7 1 11 1 8 2 5 Nothing_in_hand
2 6 2 2 3 9 1 11 3 13 Nothing_in_hand
3 4 2 11 3 6 4 6 2 9 One_pair
2 5 3 7 2 4 4 1 2 7 One_pair
3 13 1 4 4 12 2 6 2 7 Nothing_in_hand
4 9 3 5 4 2 2 11 1 8 Nothing_in_hand
3 10 2 13 2 1 3 7 4 10 One_pair
2 5 3 11 2 1 3 1 4 10 One_pair
1 4 2 11 1 8 3 6 3 9 Nothing_in_hand
2 2 2 3 3 7 2 5 3 4 Nothing_in_hand
2 6 2 8 3 1 3 8 2 5 One_pair
3 13 4 10 3 3 2 3 3 5 One_pair
4 7 1 12 3 8 2 6 2 7 One_pair
1 11 4 1 3 7 3 12 3 8 Nothing_in_hand
2 7 1 9 2 10 4 5 2 12 Nothing_in_hand
2 4 4 12 1 11 3 1 2 1 One_pair
3 4 2 1 4 13 4 2 3 7 Nothing_in_hand
2 9 4 1 1 12 1 4 3 10 Nothing_in_hand
1 2 3 2 4 2 2 2 1 8 Four_of_a_kind
2 1 3 6 3 7 1 12 3 5 Nothing_in_hand
4 10 1 5 2 4 2 3 3 4 One_pair
1 8 4 8 4 9 2 1 4 11 One_pair
2 10 2 13 4 9 1 4 1 3 Nothing_in_hand
3 7 1 9 3 10 3 5 3 4 Nothing_in_hand
4 5 2 8 2 7 4 1 3 13 Nothing_in_hand
4 2 1 3 3 10 3 13 4 7 Nothing_in_hand
3 5 4 3 3 13 2 12 4 10 Nothing_in_hand
4 6 1 12 2 12 2 11 3 4 One_pair
1 3 1 4 3 4 1 5 2 6 One_pair
2 8 3 6 1 3 1 2 4 11 Nothing_in_hand
3 5 1 4 3 8 4 1 4 2 Nothing_in_hand
3 4 2 8 2 9 2 13 3 11 Nothing_in_hand
4 11 3 12 3 9 4 8 3 1 Nothing_in_hand
1 2 4 10 4 7 3 3 3 10 One_pair
4 3 3 2 4 2 2 8 3 1 One_pair
2 2 1 8 2 10 2 5 1 10 One_pair
1 2 1 3 3 2 2 13 2 4 One_pair
2 11 1 6 1 13 1 3 1 12 Nothing_in_hand
3 9 4 3 3 13 4 5 1 3 One_pair
3 3 3 6 1 8 1 12 4 11 Nothing_in_hand
1 5 2 12 2 1 1 8 4 8 One_pair
1 9 1 11 4 13 1 7 1 4 Nothing_in_hand
3 5 1 10 4 7 1 3 2 7 One_pair
1 9 1 5 1 3 1 7 1 4 Flush
1 4 2 12 4 11 1 7 1 10 Nothing_in_hand
2 11 4 8 2 9 1 4 3 5 Nothing_in_hand
4 5 1 9 3 12 1 8 4 2 Nothing_in_hand
3 11 3 3 3 13 2 10 3 1 Nothing_in_hand
2 11 1 8 2 8 2 4 1 10 One_pair
2 5 1 13 4 12 3 8 4 6 Nothing_in_hand
1 1 2 8 3 9 3 13 4 9 One_pair
2 3 2 13 4 3 1 2 2 2 Two_pairs
1 2 2 5 1 1 1 9 4 7 Nothing_in_hand
1 2 1 1 3 5 1 4 4 6 Nothing_in_hand
2 11 4 4 3 10 1 7 2 8 Nothing_in_hand
4 2 2 12 3 4 2 11 2 4 One_pair
4 13 4 11 4 2 3 2 4 10 One_pair
4 6 1 12 2 12 3 4 3 12 Three_of_a_kind
4 11 4 5 2 11 3 11 1 5 Full_house
1 3 1 13 1 4 2 2 1 8 Nothing_in_hand
2 7 2 13 3 1 1 13 4 5 One_pair
2 7 4 12 4 5 1 11 3 10 Nothing_in_hand
2 12 1 9 3 7 2 2 1 7 One_pair
1 2 1 3 1 1 4 2 2 7 One_pair
3 2 4 11 4 5 4 9 2 1 Nothing_in_hand
2 3 3 5 3 6 4 13 4 11 Nothing_in_hand
2 9 4 3 3 4 4 9 4 12 One_pair
4 3 1 12 4 10 1 4 4 4 One_pair
3 13 4 9 4 4 4 10 2 4 One_pair
2 9 1 13 1 11 4 3 3 4 Nothing_in_hand
3 2 1 7 1 1 4 13 2 13 One_pair
2 5 2 1 4 11 1 9 1 1 One_pair
3 12 2 7 1 7 1 2 3 3 One_pair
3 11 2 12 4 11 3 10 3 8 One_pair
2 5 1 3 2 4 3 12 2 3 One_pair
3 6 2 12 4 5 1 3 3 4 Nothing_in_hand
1 5 1 13 3 10 3 5 4 13 Two_pairs
1 4 2 8 4 9 1 8 4 3 One_pair
3 10 1 3 2 8 3 5 3 8 One_pair
2 4 1 4 3 10 4 3 3 11 One_pair
2 12 2 2 1 3 4 8 1 4 Nothing_in_hand
4 8 4 2 3 12 3 9 4 1 Nothing_in_hand
1 9 3 6 3 11 4 12 3 1 Nothing_in_hand
4 12 4 6 1 12 3 6 3 2 Two_pairs
2 12 2 2 1 7 4 13 2 7 One_pair
3 10 4 5 1 9 4 7 4 11 Nothing_in_hand
4 2 3 6 1 6 1 10 1 12 One_pair
3 12 1 4 3 2 2 7 2 8 Nothing_in_hand
1 4 1 12 4 4 4 5 2 3 One_pair
1 4 3 6 1 8 2 12 2 5 Nothing_in_hand
4 13 1 7 4 4 1 5 3 6 Nothing_in_hand
3 9 2 10 3 5 2 3 1 6 Nothing_in_hand
3 4 4 10 2 13 4 2 3 7 Nothing_in_hand
3 3 2 5 4 13 2 1 4 10 Nothing_in_hand
2 2 1 7 1 5 4 11 4 7 One_pair
4 5 2 9 1 2 2 13 2 7 Nothing_in_hand
4 11 4 8 4 9 3 6 3 3 Nothing_in_hand
1 11 2 11 2 10 4 4 4 13 One_pair
2 4 3 13 3 10 2 2 1 9 Nothing_in_hand
4 2 2 11 2 8 4 3 1 8 One_pair
3 6 4 1 4 7 1 4 3 7 One_pair
3 3 4 10 1 9 3 4 3 11 Nothing_in_hand
4 13 3 6 1 1 2 9 3 2 Nothing_in_hand
1 2 1 6 4 8 1 7 1 11 Nothing_in_hand
1 4 2 4 3 10 3 8 3 9 One_pair
4 13 1 10 4 2 2 10 3 2 Two_pairs
2 10 3 11 4 4 4 8 3 8 One_pair
4 8 1 2 2 6 1 11 3 1 Nothing_in_hand
1 7 1 11 1 4 2 2 3 9 Nothing_in_hand
1 1 3 4 2 3 3 7 3 12 Nothing_in_hand
1 10 2 2 1 12 4 4 4 12 One_pair
2 13 4 3 2 1 1 2 2 11 Nothing_in_hand
4 1 2 12 4 7 1 7 3 4 One_pair
3 2 2 8 3 13 4 13 2 12 One_pair
3 1 2 11 2 6 4 6 4 3 One_pair
1 10 2 3 3 7 2 9 2 13 Nothing_in_hand
1 12 2 12 2 10 3 13 3 9 One_pair
3 1 2 6 4 9 2 7 3 9 One_pair
2 10 4 13 1 6 3 6 2 3 One_pair
1 2 3 1 1 7 4 7 2 6 One_pair
3 5 4 7 2 7 3 12 2 12 Two_pairs
2 5 2 13 4 10 4 1 4 11 Nothing_in_hand
1 6 3 9 1 1 2 3 4 5 Nothing_in_hand
4 12 1 13 1 10 3 12 3 7 One_pair
3 2 4 11 1 9 1 7 2 13 Nothing_in_hand
4 13 3 8 4 11 1 5 2 9 Nothing_in_hand
1 6 4 11 2 7 1 11 1 3 One_pair
1 1 3 7 3 8 2 13 2 11 Nothing_in_hand
2 5 3 4 2 9 4 10 4 9 One_pair
3 2 2 7 1 3 1 9 2 12 Nothing_in_hand
3 4 2 7 2 3 1 13 2 4 One_pair
1 8 2 7 3 6 2 11 3 4 Nothing_in_hand
3 13 2 13 1 13 2 4 2 1 Three_of_a_kind
4 10 2 2 1 5 3 12 4 11 Nothing_in_hand
2 10 2 5 3 9 3 13 3 10 One_pair
2 9 4 5 4 9 2 6 2 13 One_pair
1 3 3 8 1 2 4 10 3 10 One_pair
4 8 4 10 4 3 3 3 1 2 One_pair
4 8 2 9 4 1 3 5 3 7 Nothing_in_hand
4 1 3 5 2 3 3 7 3 12 Nothing_in_hand
4 1 4 3 1 2 3 6 4 2 One_pair
3 1 4 10 2 2 2 12 2 5 Nothing_in_hand
1 12 2 7 4 10 4 9 4 11 Nothing_in_hand
1 2 3 2 3 4 2 7 3 3 One_pair
2 9 4 4 4 5 2 1 2 8 Nothing_in_hand
2 7 3 13 1 7 1 6 2 9 One_pair
1 9 3 12 3 2 4 11 1 7 Nothing_in_hand
4 7 1 10 4 2 4 8 3 11 Nothing_in_hand
3 4 1 5 2 9 2 1 2 3 Nothing_in_hand
1 11 4 3 3 4 3 5 1 8 Nothing_in_hand
1 6 1 4 3 3 1 11 4 4 One_pair
4 3 3 13 3 8 1 8 4 2 One_pair
4 10 4 13 3 13 4 8 3 11 One_pair
2 12 4 5 1 13 3 12 1 9 One_pair
4 6 4 12 3 7 3 8 3 9 Nothing_in_hand
2 4 4 10 1 10 3 10 2 6 Three_of_a_kind
3 3 4 8 3 13 4 6 4 13 One_pair
1 8 4 12 3 13 4 6 3 7 Nothing_in_hand
3 10 3 6 3 8 3 11 4 6 One_pair
1 11 1 4 3 13 2 4 2 9 One_pair
3 9 1 6 4 6 2 2 1 11 One_pair
4 6 4 8 1 12 1 7 2 8 One_pair
2 9 2 2 1 2 2 3 1 5 One_pair
4 5 2 2 3 1 1 7 4 8 Nothing_in_hand
3 9 4 1 2 1 1 4 1 10 One_pair
4 7 3 2 2 11 1 1 2 6 Nothing_in_hand
4 8 2 13 3 12 4 1 2 12 One_pair
4 8 3 8 3 12 1 4 1 9 One_pair
3 2 1 2 2 11 2 3 3 1 One_pair
1 4 1 1 2 12 2 5 4 8 Nothing_in_hand
4 4 1 2 1 1 3 10 1 3 Nothing_in_hand
1 6 4 9 3 10 3 5 3 8 Nothing_in_hand
1 2 2 3 1 8 2 4 4 13 Nothing_in_hand
1 7 1 11 1 12 2 3 3 10 Nothing_in_hand
2 7 4 5 1 12 1 11 4 7 One_pair
2 5 2 7 2 4 3 8 3 10 Nothing_in_hand
2 6 3 8 1 7 4 13 3 7 One_pair
2 11 1 8 1 11 3 8 1 6 Two_pairs
2 13 3 12 2 12 3 9 3 8 One_pair
4 13 4 8 4 11 3 13 2 10 One_pair
2 1 2 2 1 7 3 4 3 10 Nothing_in_hand
3 13 2 8 2 6 4 9 2 7 Nothing_in_hand
1 11 1 1 1 7 4 8 4 7 One_pair
3 8 1 11 2 5 1 5 2 9 One_pair
2 11 4 5 1 13 3 9 3 7 Nothing_in_hand
4 13 2 3 2 10 2 12 4 5 Nothing_in_hand
4 13 1 8 3 12 2 13 4 5 One_pair
1 3 3 13 1 13 3 2 2 10 One_pair
2 6 4 7 1 7 3 3 3 10 One_pair
3 7 3 1 4 8 2 2 4 7 One_pair
2 9 1 12 1 1 2 8 3 10 Nothing_in_hand
3 2 3 7 1 2 1 5 4 8 One_pair
4 7 1 3 1 2 3 7 3 12 One_pair
3 2 1 8 3 10 3 12 1 4 Nothing_in_hand
2 1 3 3 4 6 3 9 4 11 Nothing_in_hand
4 5 3 4 2 13 1 8 3 9 Nothing_in_hand
2 5 4 12 4 4 4 2 2 1 Nothing_in_hand
1 1 1 6 2 7 3 3 4 4 Nothing_in_hand
1 4 1 13 4 10 3 10 4 6 One_pair
2 5 1 7 4 7 4 5 2 2 Two_pairs
2 3 2 11 2 5 4 4 2 7 Nothing_in_hand
4 11 2 6 1 1 3 13 1 5 Nothing_in_hand
3 3 4 7 3 13 3 10 1 12 Nothing_in_hand
3 13 3 8 4 3 3 4 1 12 Nothing_in_hand
2 5 3 9 3 5 4 4 3 12 One_pair
3 9 1 6 4 2 4 3 2 2 One_pair
4 7 2 1 3 6 2 3 1 8 Nothing_in_hand
2 3 4 7 1 10 2 4 3 10 One_pair
2 12 3 5 1 6 3 4 4 3 Nothing_in_hand
2 12 3 8 1 9 4 11 3 5 Nothing_in_hand
4 9 2 4 4 10 1 8 1 4 One_pair
3 4 4 1 3 7 4 12 2 7 One_pair
2 10 4 3 2 6 3 2 1 6 One_pair
2 7 3 12 1 9 1 11 1 6 Nothing_in_hand
3 11 1 2 3 1 1 5 4 10 Nothing_in_hand
3 13 3 7 4 13 1 12 4 3 One_pair
2 5 1 2 2 8 3 13 1 6 Nothing_in_hand
1 12 1 9 4 8 1 1 1 4 Nothing_in_hand
2 6 4 4 3 11 3 12 3 4 One_pair
3 1 3 13 1 10 4 2 3 5 Nothing_in_hand
1 4 4 2 4 5 4 1 4 13 Nothing_in_hand
2 9 3 13 2 11 2 8 1 10 Nothing_in_hand
2 7 4 5 2 12 3 1 1 1 One_pair
3 8 3 1 4 12 3 4 4 3 Nothing_in_hand
4 3 1 8 4 6 3 2 1 9 Nothing_in_hand
3 12 4 12 1 10 4 3 1 4 One_pair
3 6 4 1 1 7 2 11 4 12 Nothing_in_hand
1 9 2 12 1 12 4 10 4 1 One_pair
1 6 2 8 3 4 4 13 2 5 Nothing_in_hand
1 12 3 2 2 4 4 5 4 9 Nothing_in_hand
2 1 4 2 4 7 4 10 3 8 Nothing_in_hand
1 10 2 1 3 9 1 4 1 6 Nothing_in_hand
1 2 1 4 2 3 4 9 4 12 Nothing_in_hand
3 13 3 7 4 10 4 5 4 6 Nothing_in_hand
3 2 4 5 3 6 1 2 2 9 One_pair
3 4 2 7 1 7 1 11 4 12 One_pair
3 1 3 11 2 1 4 6 2 6 Two_pairs
1 11 3 10 2 7 2 4 3 11 One_pair
3 7 1 13 3 3 1 2 2 10 Nothing_in_hand
2 4 1 2 3 1 2 13 2 8 Nothing_in_hand
3 3 3 4 1 13 4 2 3 13 One_pair
4 13 4 4 2 7 2 10 1 1 Nothing_in_hand
1 4 4 7 4 12 2 8 4 4 One_pair
3 5 4 7 2 13 2 7 4 2 One_pair
3 8 2 1 3 3 1 12 4 8 One_pair
3 8 2 6 1 13 3 10 4 7 Nothing_in_hand
2 3 2 7 2 2 2 1 2 13 Flush
3 13 1 12 2 6 3 12 4 1 One_pair
3 13 2 8 4 2 2 6 3 3 Nothing_in_hand
2 1 2 6 1 4 2 7 1 13 Nothing_in_hand
1 2 1 6 2 9 1 10 4 8 Nothing_in_hand
1 8 4 13 2 4 1 4 1 5 One_pair
1 10 2 4 1 4 1 13 2 3 One_pair
3 12 1 8 1 1 3 11 2 11 One_pair
1 13 3 3 4 9 3 5 3 6 Nothing_in_hand
4 1 2 11 4 7 2 4 4 11 One_pair
1 7 3 1 2 8 1 2 3 9 Nothing_in_hand
2 5 4 5 3 6 1 11 1 13 One_pair
1 11 1 5 3 13 2 13 4 9 One_pair
4 5 1 1 2 12 1 2 4 1 One_pair
3 10 4 13 3 7 1 8 1 3 Nothing_in_hand
3 10 3 1 2 10 4 6 1 4 One_pair
3 2 2 7 1 2 1 13 1 1 One_pair
2 6 2 9 1 7 4 1 4 4 Nothing_in_hand
2 3 2 10 1 1 3 13 2 9 Nothing_in_hand
2 10 1 5 3 10 3 4 4 4 Two_pairs
2 6 2 2 3 7 4 7 2 8 One_pair
3 3 3 4 3 5 1 7 4 5 One_pair
3 13 1 1 3 12 1 3 2 1 One_pair
1 7 1 2 4 6 3 2 1 8 One_pair
1 8 2 10 2 9 3 7 2 12 Nothing_in_hand
2 8 1 10 2 9 1 2 3 9 One_pair
2 1 4 3 1 10 4 8 4 4 Nothing_in_hand
2 5 1 4 1 9 2 8 4 9 One_pair
3 13 2 4 1 5 1 4 4 13 Two_pairs
1 7 2 5 3 9 2 1 2 7 One_pair
4 4 1 7 3 12 3 10 1 6 Nothing_in_hand
2 7 1 7 3 3 1 1 4 11 One_pair
2 4 1 13 4 9 2 6 1 6 One_pair
4 9 3 4 4 6 2 9 4 12 One_pair
3 9 1 7 2 1 2 10 4 2 Nothing_in_hand
4 13 2 11 2 9 2 2 1 4 Nothing_in_hand
1 9 3 9 1 1 2 5 2 4 One_pair
2 7 2 8 1 2 2 3 3 9 Nothing_in_hand
3 8 4 9 3 12 2 12 3 11 One_pair
1 5 2 12 3 11 1 2 2 2 One_pair
2 8 3 2 1 10 2 11 1 13 Nothing_in_hand
3 6 2 12 3 12 2 10 1 11 One_pair
3 2 2 10 4 7 3 11 3 10 One_pair
1 6 4 6 3 13 3 6 3 11 Three_of_a_kind
4 7 1 11 4 3 2 8 1 7 One_pair
4 12 2 2 2 12 1 9 3 9 Two_pairs
2 1 3 4 1 1 4 7 4 13 One_pair
4 7 4 12 2 7 4 10 2 13 One_pair
2 13 2 3 4 7 3 4 1 8 Nothing_in_hand
2 7 2 6 1 10 3 4 3 10 One_pair
3 4 2 2 2 9 4 4 1 7 One_pair
4 4 3 6 3 11 3 7 3 10 Nothing_in_hand
4 5 1 11 1 10 1 6 3 3 Nothing_in_hand
3 6 3 4 1 11 2 4 2 7 One_pair
3 11 4 9 1 8 1 2 3 2 One_pair
1 4 2 12 3 7 2 13 3 5 Nothing_in_hand
3 8 2 10 2 11 2 12 1 8 One_pair
4 13 1 7 4 4 2 6 2 4 One_pair
1 10 4 1 3 12 4 4 3 11 Nothing_in_hand
3 4 2 2 4 5 4 6 1 1 Nothing_in_hand
4 6 1 6 1 13 3 12 2 2 One_pair
2 3 1 6 2 6 4 7 2 9 One_pair
2 6 3 1 3 8 4 12 4 6 One_pair
3 8 4 12 2 6 1 12 2 10 One_pair
3 13 4 13 3 11 2 9 4 2 One_pair
4 11 3 9 4 3 4 5 1 11 One_pair
1 5 3 7 4 2 1 13 4 10 Nothing_in_hand
1 5 3 13 2 12 3 7 3 1 Nothing_in_hand
1 8 3 13 1 12 3 2 1 6 Nothing_in_hand
3 10 4 3 1 7 2 8 3 5 Nothing_in_hand
4 2 4 5 2 3 2 6 3 2 One_pair
2 3 3 4 1 9 3 11 1 1 Nothing_in_hand
4 7 4 10 4 13 1 8 4 9 Nothing_in_hand
2 9 1 5 2 6 3 13 3 2 Nothing_in_hand
3 3 3 4 3 10 3 8 1 11 Nothing_in_hand
2 12 4 6 3 1 3 8 4 9 Nothing_in_hand
3 7 2 4 1 1 3 4 3 13 One_pair
3 7 1 12 3 10 2 2 1 1 Nothing_in_hand
2 7 3 10 1 12 3 11 3 12 One_pair
3 2 4 8 2 3 4 6 1 10 Nothing_in_hand
2 11 4 8 3 11 1 11 3 1 Three_of_a_kind
1 12 2 8 2 13 4 3 4 11 Nothing_in_hand
2 2 4 1 3 2 2 1 1 5 Two_pairs
2 10 4 4 3 3 4 6 3 9 Nothing_in_hand
4 7 1 2 1 12 3 2 4 10 One_pair
3 13 3 12 2 10 4 4 3 7 Nothing_in_hand
2 9 3 4 2 6 3 7 2 3 Nothing_in_hand
4 13 2 8 3 3 3 10 4 6 Nothing_in_hand
4 12 4 13 4 5 2 2 3 4 Nothing_in_hand
1 8 1 2 3 3 3 7 2 7 One_pair
4 5 1 12 4 6 4 8 3 6 One_pair
3 5 1 6 4 5 4 13 2 7 One_pair
2 13 1 11 3 12 3 8 1 1 Nothing_in_hand
1 10 1 5 1 11 3 12 4 2 Nothing_in_hand
4 13 2 6 3 8 1 9 1 4 Nothing_in_hand
4 7 4 12 3 11 4 4 1 10 Nothing_in_hand
1 11 4 9 1 3 4 13 2 9 One_pair
1 10 4 11 1 11 1 5 2 5 Two_pairs
4 4 3 4 2 11 3 11 3 9 Two_pairs
1 1 1 7 3 11 1 3 4 5 Nothing_in_hand
2 11 1 1 1 4 4 10 2 1 One_pair
3 5 4 9 3 7 2 12 4 3 Nothing_in_hand
2 6 1 6 4 12 3 1 4 1 Two_pairs
2 10 2 11 3 8 2 5 4 10 One_pair
